Player Name,Position,Team,Year Born,Minutes,Ninty Minutes,Goals,Assists,xG,npxG,xA,SoT Percentage,Shots,Shots On Target,Key Passes,Final Third Passes,Progressive Passes,Tackles,Tackles Won,Dribbled Past,Pressures,Pressures Success,Blocks,Interceptions,Clearances,Touches Penalty Area,Dribbles Success,Dribbles,Carries Progressive,Carries Final Third,Dispossessed,Receiving Progressive,Fouls Committed,Fouls Drawn,Recoveries,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won Percent,Aerial Duels Total
virgil van dijk,DF,Liverpool,1991,3060.0,34.0,0.09,0.03,0.07,0.07,0.01,37.1,0.030294117647058826,0.011176470588235295,0.17647058823529413,4.970588235294118,3.0588235294117645,0.6176470588235294,0.35294117647058826,0.11764705882352941,3.6470588235294117,1.2941176470588236,0.9117647058823529,1.3823529411764706,3.9705882352941178,1.5588235294117647,0.08823529411764706,0.11764705882352941,2.911764705882353,0.17647058823529413,0.14705882352941177,0.23529411764705882,0.29411764705882354,0.35294117647058826,12.058823529411764,3.9705882352941178,1.1764705882352942,77.1,5.147058823529412
issa diop,DF,West Ham,1997,963.0,10.7,0.0,0.09,0.01,0.01,0.01,100.0,0.017757009345794394,0.017757009345794394,0.09345794392523366,1.4953271028037385,1.4018691588785048,0.8411214953271029,0.28037383177570097,0.7476635514018692,6.728971962616823,2.6168224299065423,2.149532710280374,1.5887850467289721,4.112149532710281,0.4672897196261683,0.0,0.0,1.7757009345794394,0.1869158878504673,0.09345794392523366,0.0,0.5607476635514019,0.4672897196261683,8.971962616822431,1.7757009345794394,1.869158878504673,48.7,3.6448598130841123
moussa djenepo,MF,Southampton,1998,438.0,4.9,0.0,0.0,0.3,0.3,0.05,10.0,0.4183673469387754,0.04285714285714285,1.2244897959183672,2.0408163265306123,4.489795918367347,2.6530612244897958,1.6326530612244896,1.2244897959183672,20.408163265306122,5.1020408163265305,1.8367346938775508,1.8367346938775508,0.6122448979591836,5.5102040816326525,2.6530612244897958,5.3061224489795915,6.326530612244897,1.2244897959183672,3.061224489795918,3.6734693877551017,2.4489795918367343,2.2448979591836733,10.816326530612244,0.4081632653061224,1.4285714285714284,22.2,1.8367346938775508
lewis dobbin,"FW,MF",Everton,2003,32.0,0.4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.5,2.5,5.0,5.0,5.0,47.5,12.5,0.0,2.5,0.0,5.0,0.0,2.5,2.5,0.0,2.5,7.5,0.0,2.5,5.0,0.0,15.0,0.0,15.0
matt doherty,DF,Tottenham,1992,875.0,9.7,0.21,0.41,0.26,0.26,0.18,37.5,0.17010309278350516,0.06391752577319589,1.4432989690721651,2.061855670103093,3.711340206185567,1.8556701030927836,1.2371134020618557,0.5154639175257733,12.371134020618557,4.3298969072164954,2.4742268041237114,1.752577319587629,1.5463917525773196,3.814432989690722,0.6185567010309279,0.9278350515463918,6.701030927835052,1.2371134020618557,0.8247422680412372,4.123711340206186,1.4432989690721651,0.4123711340206186,7.422680412371134,1.752577319587629,0.9278350515463918,65.4,2.680412371134021
gabriel dos santos,DF,Arsenal,1997,2973.0,33.0,0.12,0.0,0.07,0.07,0.02,37.9,0.02666666666666667,0.01,0.24242424242424243,3.090909090909091,2.393939393939394,1.6363636363636365,1.0606060606060606,0.3333333333333333,6.515151515151516,2.515151515151515,1.4848484848484849,1.1515151515151516,3.5454545454545454,1.2424242424242424,0.09090909090909091,0.09090909090909091,4.03030303030303,0.696969696969697,0.09090909090909091,0.21212121212121213,0.7272727272727273,1.2424242424242424,7.454545454545454,2.0606060606060606,1.121212121212121,64.8,3.1818181818181817
abdoulaye doucourÃ©,MF,Everton,1993,2501.0,27.8,0.07,0.14,0.1,0.1,0.08,29.4,0.04388489208633093,0.012949640287769784,0.7553956834532374,2.9136690647482015,3.273381294964029,2.7338129496402876,1.618705035971223,1.5827338129496402,23.525179856115106,6.438848920863309,1.4388489208633093,1.474820143884892,1.1510791366906474,1.7625899280575539,0.6834532374100719,1.4028776978417266,3.1654676258992804,1.1151079136690647,0.6834532374100719,2.194244604316547,1.9064748201438848,0.7194244604316546,12.733812949640287,1.5827338129496402,1.870503597122302,45.8,3.4532374100719423
kieran dowell,"FW,MF",Norwich City,1997,852.0,9.5,0.11,0.11,0.13,0.13,0.21,25.0,0.08947368421052632,0.022105263157894735,1.6842105263157894,1.894736842105263,2.526315789473684,1.7894736842105263,0.7368421052631579,2.526315789473684,27.157894736842106,4.631578947368421,1.0526315789473684,0.9473684210526315,0.21052631578947367,1.7894736842105263,0.42105263157894735,0.9473684210526315,2.736842105263158,1.1578947368421053,1.5789473684210527,5.157894736842105,2.736842105263158,0.42105263157894735,4.7368421052631575,1.263157894736842,2.8421052631578947,30.8,4.105263157894736
cody drameh,DF,Leeds United,2001,128.0,1.4,0.0,0.0,0.0,0.0,0.01,,0.0,0.0,0.7142857142857143,2.142857142857143,4.285714285714286,4.285714285714286,2.142857142857143,1.4285714285714286,20.714285714285715,5.714285714285714,1.4285714285714286,2.142857142857143,1.4285714285714286,1.4285714285714286,1.4285714285714286,2.857142857142857,6.428571428571429,2.857142857142857,0.7142857142857143,1.4285714285714286,1.4285714285714286,0.0,6.428571428571429,0.0,1.4285714285714286,0.0,1.4285714285714286
martin dÃºbravka,GK,Newcastle Utd,1989,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.04,0.6,0.0,0.0,0.0,0.08,0.2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,4.0,0.0,0.0,,0.0
shane duffy,DF,Brighton,1992,1436.0,16.0,0.06,0.0,0.08,0.08,0.01,23.8,0.0825,0.019375,0.1875,3.4375,2.1875,1.0,0.5625,0.5,5.3125,1.1875,2.1875,1.125,5.6875,1.625,0.125,0.125,1.75,0.375,0.0625,0.125,1.25,0.4375,9.5,5.0625,1.4375,77.9,6.5
paul dummett,DF,Newcastle Utd,1991,198.0,2.2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.2727272727272725,1.3636363636363635,4.090909090909091,1.8181818181818181,1.3636363636363635,14.09090909090909,5.454545454545454,1.3636363636363635,1.8181818181818181,4.090909090909091,0.0,0.0,0.0,1.8181818181818181,0.9090909090909091,0.0,0.0,1.8181818181818181,1.3636363636363635,4.545454545454545,1.3636363636363635,1.3636363636363635,50.0,2.727272727272727
lewis dunk,DF,Brighton,1991,2483.0,27.6,0.04,0.0,0.04,0.04,0.01,36.8,0.024999999999999998,0.009057971014492754,0.07246376811594203,3.079710144927536,1.9565217391304346,0.7246376811594203,0.39855072463768115,0.25362318840579706,4.492753623188405,1.7391304347826086,1.4855072463768115,1.6304347826086956,4.094202898550725,1.1594202898550725,0.18115942028985507,0.21739130434782608,1.4855072463768115,0.36231884057971014,0.14492753623188406,0.036231884057971016,0.2898550724637681,0.21739130434782608,9.021739130434781,3.22463768115942,1.5579710144927534,67.4,4.782608695652174
ederson,GK,Manchester City,1993,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.027777777777777776,0.25,0.027777777777777776,0.0,0.0,0.05555555555555555,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.19444444444444445,3.3333333333333335,0.0,0.0,,0.0
odsonne Ã©douard,FW,Crystal Palace,1998,1486.0,16.5,0.36,0.18,0.42,0.37,0.14,44.7,0.13939393939393938,0.062424242424242424,1.0909090909090908,1.2121212121212122,2.0606060606060606,0.9696969696969697,0.7272727272727273,1.0303030303030303,19.575757575757574,5.696969696969697,1.4545454545454546,0.6666666666666666,0.8484848484848485,5.090909090909091,1.393939393939394,3.3333333333333335,4.181818181818182,1.2121212121212122,2.6666666666666665,7.333333333333333,1.5757575757575757,0.6666666666666666,5.151515151515151,2.606060606060606,3.515151515151515,42.6,6.121212121212121
cj egan-riley,DF,Manchester City,2003,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,inf,inf,,,,,,,,,,,,,,,,,,,,
anthony elanga,FW,Manchester Utd,2002,1124.0,12.5,0.16,0.16,0.23,0.23,0.15,35.0,0.128,0.044800000000000006,0.64,0.96,1.04,1.84,1.28,1.36,21.12,5.84,1.52,1.36,0.48,4.88,1.12,3.04,3.52,1.2,1.36,6.48,0.8,1.84,5.2,1.92,1.84,51.1,3.76
harvey elliott,MF,Liverpool,2003,346.0,3.8,0.0,0.0,0.23,0.23,0.12,10.0,0.6842105263157895,0.06842105263157895,2.1052631578947367,6.315789473684211,8.947368421052632,0.7894736842105263,0.2631578947368421,1.5789473684210527,24.736842105263158,5.526315789473684,2.368421052631579,0.7894736842105263,1.0526315789473684,5.7894736842105265,0.5263157894736842,1.842105263157895,10.0,3.947368421052632,0.5263157894736842,8.68421052631579,0.5263157894736842,1.842105263157895,11.842105263157896,0.2631578947368421,1.0526315789473684,20.0,1.3157894736842104
mohamed elneny,MF,Arsenal,1992,716.0,8.0,0.0,0.25,0.02,0.02,0.07,33.3,0.09375,0.03125,1.125,5.625,2.0,2.0,1.125,0.25,12.375,4.125,1.0,2.25,1.375,0.5,0.0,0.125,2.25,0.125,0.25,0.5,0.625,0.75,10.5,0.875,1.125,43.8,2.0
mohamed elyounoussi,"MF,FW",Southampton,1994,1971.0,21.9,0.18,0.09,0.27,0.27,0.1,39.5,0.08949771689497717,0.03561643835616439,1.1872146118721463,1.5981735159817352,2.0547945205479454,1.9634703196347034,1.4155251141552512,0.9589041095890412,21.872146118721464,6.757990867579909,1.6438356164383563,0.8675799086757991,1.0958904109589043,4.2465753424657535,0.8219178082191781,1.5981735159817352,4.748858447488585,1.9634703196347034,2.1917808219178085,5.0228310502283104,1.6894977168949772,1.2785388127853883,7.305936073059361,1.5981735159817352,2.7853881278538815,36.5,4.383561643835616
emerson,DF,Tottenham,1999,2214.0,24.6,0.04,0.04,0.06,0.06,0.09,26.7,0.024796747967479674,0.0065040650406504065,1.056910569105691,1.4634146341463414,3.252032520325203,3.373983739837398,1.5040650406504064,1.3008130081300813,19.959349593495933,4.959349593495935,2.2764227642276422,1.4227642276422763,3.130081300813008,2.6829268292682924,0.7317073170731707,1.097560975609756,5.08130081300813,1.3821138211382114,1.178861788617886,3.5772357723577235,1.5447154471544715,2.073170731707317,8.333333333333332,1.5853658536585364,1.6666666666666665,48.8,3.252032520325203
christian eriksen,MF,Brentford,1992,849.0,9.4,0.11,0.42,0.15,0.15,0.35,38.1,0.23723404255319147,0.09042553191489361,2.978723404255319,7.446808510638298,6.276595744680851,1.9148936170212765,1.0638297872340425,0.425531914893617,13.51063829787234,2.6595744680851063,1.276595744680851,0.851063829787234,1.0638297872340425,1.3829787234042552,0.6382978723404255,1.4893617021276595,5.212765957446808,1.5957446808510638,0.9574468085106382,2.021276595744681,0.6382978723404255,0.3191489361702127,8.617021276595745,0.5319148936170213,0.9574468085106382,35.7,1.4893617021276595
oghenekaro etebo,MF,Watford,1995,401.0,4.5,0.0,0.0,0.01,0.01,0.01,0.0,0.1488888888888889,0.0,0.4444444444444444,2.4444444444444446,2.6666666666666665,2.6666666666666665,2.2222222222222223,0.6666666666666666,14.444444444444445,4.888888888888889,1.1111111111111112,1.7777777777777777,1.3333333333333333,0.0,0.8888888888888888,1.3333333333333333,2.2222222222222223,0.4444444444444444,0.8888888888888888,0.6666666666666666,2.0,0.8888888888888888,7.777777777777778,0.4444444444444444,0.4444444444444444,50.0,0.8888888888888888
jonny evans,DF,Leicester City,1988,1258.0,14.0,0.07,0.07,0.05,0.05,0.03,66.7,0.015,0.01,0.14285714285714285,4.071428571428571,3.0714285714285716,1.8571428571428572,1.2142857142857142,0.8571428571428571,8.357142857142858,3.357142857142857,1.5,2.0,4.142857142857143,0.7142857142857143,0.07142857142857142,0.14285714285714285,2.4285714285714284,0.2857142857142857,0.07142857142857142,0.14285714285714285,1.0714285714285714,0.7857142857142857,11.714285714285714,3.5,1.2142857142857142,74.2,4.714285714285714
eberechi eze,"MF,FW",Crystal Palace,1998,593.0,6.6,0.15,0.15,0.08,0.08,0.13,10.0,0.23030303030303031,0.022727272727272728,1.3636363636363638,2.4242424242424243,4.242424242424242,1.5151515151515151,0.7575757575757576,0.9090909090909092,12.575757575757576,3.6363636363636367,0.9090909090909092,1.2121212121212122,0.15151515151515152,1.5151515151515151,1.6666666666666667,3.0303030303030303,5.0,1.8181818181818183,2.4242424242424243,6.363636363636364,0.9090909090909092,1.9696969696969697,8.030303030303031,1.8181818181818183,1.5151515151515151,54.5,3.3333333333333335
Åukasz fabiaÅski,GK,West Ham,1985,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.027777777777777776,0.3055555555555556,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.19444444444444445,3.8055555555555554,0.0,0.0,,0.0
fabinho,MF,Liverpool,1993,2314.0,25.7,0.19,0.04,0.13,0.07,0.05,36.8,0.02879377431906615,0.010505836575875487,0.5836575875486382,5.642023346303502,4.163424124513619,2.217898832684825,1.4396887159533074,1.6731517509727627,16.070038910505836,5.09727626459144,1.9844357976653697,2.1789883268482493,1.1673151750972763,0.8171206225680934,0.311284046692607,0.42801556420233466,4.124513618677043,0.8949416342412452,0.622568093385214,1.4007782101167316,1.906614785992218,1.517509727626459,12.140077821011673,1.7509727626459144,1.0894941634241246,61.6,2.840466926070039
kiko femenÃ­a,DF,Watford,1991,2052.0,22.8,0.0,0.22,0.0,0.0,0.14,0.0,0.003947368421052632,0.0,1.0526315789473684,2.1052631578947367,3.289473684210526,1.7543859649122806,1.0526315789473684,0.7017543859649122,9.385964912280702,3.026315789473684,1.5789473684210527,2.631578947368421,2.587719298245614,0.5263157894736842,0.3508771929824561,0.6578947368421052,3.289473684210526,1.3596491228070176,0.43859649122807015,0.7456140350877193,0.7017543859649122,0.7017543859649122,8.68421052631579,0.9210526315789473,1.0964912280701753,45.7,2.0175438596491224
evan ferguson,MF,Brighton,2004,23.0,0.3,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,10.0,25.0,13.333333333333334
nathan ferguson,DF,Crystal Palace,2000,9.0,0.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,0.0
bruno fernandes,MF,Manchester Utd,1994,3021.0,33.6,0.3,0.18,0.29,0.24,0.25,33.7,0.07351190476190476,0.02470238095238095,2.619047619047619,4.404761904761904,5.714285714285714,1.755952380952381,1.3392857142857142,1.4880952380952381,17.738095238095237,5.029761904761904,0.8333333333333333,1.101190476190476,1.1607142857142856,3.2738095238095237,0.625,1.4583333333333333,6.071428571428571,2.1726190476190474,1.2797619047619047,5.744047619047619,1.25,1.755952380952381,7.291666666666666,0.6845238095238095,0.9226190476190476,42.6,1.6071428571428572
Ã¡lvaro fernÃ¡ndez,GK,Brentford,1998,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,5.666666666666667,0.0,0.0,,0.0
federico fernÃ¡ndez,DF,Newcastle Utd,1989,523.0,5.8,0.0,0.0,0.07,0.07,0.06,16.7,0.17758620689655175,0.02931034482758621,0.1724137931034483,2.0689655172413794,1.3793103448275863,0.1724137931034483,0.1724137931034483,1.0344827586206897,5.689655172413794,0.6896551724137931,1.896551724137931,2.241379310344828,3.9655172413793105,1.7241379310344829,0.0,0.0,0.0,0.0,0.1724137931034483,0.3448275862068966,0.3448275862068966,0.3448275862068966,5.862068965517242,1.7241379310344829,0.8620689655172414,66.7,2.586206896551724
fernandinho,"MF,DF",Manchester City,1985,919.0,10.2,0.2,0.1,0.15,0.15,0.09,17.6,0.1627450980392157,0.028431372549019607,0.9803921568627452,7.450980392156863,5.392156862745098,2.1568627450980395,1.4705882352941178,1.2745098039215688,12.352941176470589,4.019607843137255,0.5882352941176471,1.3725490196078431,2.1568627450980395,1.6666666666666667,0.7843137254901962,0.8823529411764707,5.588235294117648,1.3725490196078431,0.8823529411764707,1.5686274509803924,2.058823529411765,1.5686274509803924,10.294117647058824,1.8627450980392157,1.0784313725490198,63.3,2.9411764705882355
roberto firmino,FW,Liverpool,1991,969.0,10.8,0.46,0.28,0.46,0.46,0.21,37.9,0.24907407407407406,0.09444444444444444,1.4814814814814814,2.4074074074074074,3.148148148148148,3.0555555555555554,1.9444444444444444,1.0185185185185184,22.314814814814813,7.685185185185185,1.8518518518518516,0.37037037037037035,0.18518518518518517,6.388888888888888,1.574074074074074,2.962962962962963,6.296296296296296,2.4074074074074074,2.314814814814815,12.592592592592592,0.8333333333333333,0.8333333333333333,6.203703703703703,1.2037037037037037,2.7777777777777777,30.2,3.9814814814814814
junior firpo,DF,Leeds United,1996,1621.0,18.0,0.0,0.11,0.05,0.05,0.14,9.1,0.033888888888888885,0.003333333333333333,1.3333333333333333,3.2222222222222223,3.9444444444444446,4.0,2.0555555555555554,1.8333333333333333,18.944444444444443,5.388888888888889,1.9444444444444444,1.6111111111111112,2.5555555555555554,2.1666666666666665,0.5555555555555556,1.1666666666666667,5.111111111111111,1.5555555555555556,0.6666666666666666,2.2777777777777777,2.6666666666666665,0.9444444444444444,7.5,1.7777777777777777,1.1666666666666667,60.4,2.9444444444444446
ashley fletcher,FW,Watford,1995,30.0,0.3,0.0,0.0,1.16,1.16,0.0,50.0,20.0,10.0,0.0,6.666666666666667,3.3333333333333335,6.666666666666667,6.666666666666667,0.0,30.0,3.3333333333333335,3.3333333333333335,0.0,0.0,3.3333333333333335,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,13.333333333333334,6.666666666666667,20.0,25.0,26.666666666666668
phil foden,FW,Manchester City,2000,2038.0,22.6,0.4,0.22,0.4,0.4,0.29,39.3,0.10929203539823008,0.04292035398230088,1.6814159292035398,2.168141592920354,3.0973451327433628,0.7522123893805309,0.6194690265486725,0.1327433628318584,17.787610619469024,5.840707964601769,0.5309734513274336,0.7079646017699115,0.04424778761061947,6.283185840707964,1.415929203539823,2.079646017699115,5.442477876106194,1.6814159292035398,2.2123893805309733,7.47787610619469,0.7079646017699115,1.5044247787610618,4.95575221238938,0.35398230088495575,1.415929203539823,20.0,1.7699115044247788
wesley fofana,DF,Leicester City,2000,540.0,6.0,0.0,0.0,0.02,0.02,0.01,50.0,0.055,0.028333333333333335,0.3333333333333333,3.8333333333333335,2.5,1.1666666666666667,0.5,0.16666666666666666,7.666666666666667,3.0,1.0,2.1666666666666665,3.6666666666666665,0.5,0.3333333333333333,0.3333333333333333,5.833333333333333,0.8333333333333334,0.3333333333333333,0.16666666666666666,1.5,1.0,10.166666666666666,3.5,1.8333333333333333,65.6,5.333333333333333
pablo fornals,"FW,MF",West Ham,1996,2715.0,30.2,0.2,0.1,0.16,0.16,0.18,26.2,0.04602649006622516,0.011920529801324502,1.5231788079470199,3.5099337748344372,5.198675496688741,1.6556291390728477,1.0927152317880795,1.8874172185430464,21.225165562913908,5.728476821192053,1.589403973509934,1.5562913907284768,0.5298013245033113,2.4172185430463577,0.8278145695364238,1.7880794701986755,4.867549668874172,1.5562913907284768,1.0596026490066226,4.470198675496689,1.0264900662251655,1.2913907284768211,7.6158940397351,0.9271523178807948,1.2251655629139073,43.1,2.152317880794702
adam forshaw,MF,Leeds United,1991,1530.0,17.0,0.0,0.06,0.02,0.02,0.07,28.6,0.04823529411764706,0.014117647058823528,0.7647058823529411,3.4705882352941178,3.588235294117647,3.0,1.6470588235294117,1.588235294117647,24.0,7.294117647058823,1.1176470588235294,1.7647058823529411,1.1176470588235294,0.5294117647058824,0.5294117647058824,0.9411764705882353,2.764705882352941,1.1176470588235294,1.0,1.4705882352941178,2.235294117647059,1.2352941176470589,11.176470588235293,0.7647058823529411,0.8823529411764706,46.4,1.6470588235294117
marcus forss,"FW,MF",Brentford,1999,209.0,2.3,0.0,0.43,0.1,0.1,0.0,0.0,0.9347826086956522,0.0,0.0,1.7391304347826089,2.173913043478261,1.7391304347826089,0.8695652173913044,0.8695652173913044,30.434782608695656,9.130434782608697,1.3043478260869565,0.8695652173913044,0.0,4.347826086956522,0.8695652173913044,1.7391304347826089,1.3043478260869565,0.0,0.4347826086956522,7.391304347826088,1.7391304347826089,0.4347826086956522,4.782608695652175,2.173913043478261,6.521739130434783,25.0,8.695652173913045
fraser forster,GK,Southampton,1988,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.42105263157894735,0.0,0.05263157894736842,0.0,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,4.157894736842105,0.0,0.0,,0.0
ben foster,GK,Watford,1983,2340.0,26.0,0.0,0.04,0.0,0.0,0.01,,0.0,0.0,0.07692307692307693,1.3076923076923077,0.0,0.0,0.0,0.11538461538461539,0.2692307692307692,0.038461538461538464,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.15384615384615385,5.038461538461538,0.0,0.0,,0.0
tariqe fosu,DF,Brentford,1995,17.0,0.2,0.0,0.0,0.16,0.16,0.0,0.0,26.45,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,20.0,0.0,0.0,20.0,5.0,0.0,15.0,0.0,5.0,10.0,0.0,5.0,0.0,5.0
ryan fraser,"FW,MF",Newcastle Utd,1994,1465.0,16.3,0.12,0.18,0.17,0.17,0.14,29.2,0.0901840490797546,0.026380368098159506,1.5337423312883436,0.9815950920245399,1.5950920245398772,0.7975460122699386,0.24539877300613497,0.7361963190184049,10.184049079754601,2.576687116564417,0.8588957055214723,0.9815950920245399,0.5521472392638036,2.8834355828220857,0.12269938650306748,0.42944785276073616,4.846625766871165,1.3496932515337423,0.7361963190184049,3.496932515337423,0.7361963190184049,1.4723926380368098,5.030674846625766,0.42944785276073616,1.411042944785276,23.3,1.840490797546012
fred,MF,Manchester Utd,1993,1954.0,21.7,0.18,0.18,0.07,0.07,0.09,60.0,0.03179723502304147,0.01889400921658986,1.1520737327188941,5.11520737327189,4.700460829493088,3.0414746543778803,1.7511520737327189,2.3963133640553,24.608294930875577,6.405529953917051,2.119815668202765,2.2119815668202767,1.336405529953917,0.783410138248848,0.783410138248848,1.5207373271889402,3.2718894009216593,0.8755760368663594,1.336405529953917,1.8433179723502304,1.8433179723502304,1.5207373271889402,11.336405529953918,0.7373271889400922,0.599078341013825,55.2,1.3364055299539173
ryan fredericks,DF,West Ham,1992,307.0,3.4,0.0,0.0,0.0,0.0,0.03,,0.0,0.0,0.5882352941176471,0.5882352941176471,1.1764705882352942,1.1764705882352942,0.5882352941176471,0.5882352941176471,7.0588235294117645,1.4705882352941178,1.1764705882352942,1.7647058823529411,2.6470588235294117,0.29411764705882354,0.0,0.29411764705882354,2.3529411764705883,0.29411764705882354,0.29411764705882354,0.8823529411764706,0.8823529411764706,0.29411764705882354,7.9411764705882355,1.7647058823529411,0.29411764705882354,85.7,2.0588235294117645
leo fuhr hjelde,DF,Leeds United,2003,150.0,1.7,0.0,0.0,0.0,0.0,0.02,,0.0,0.0,0.5882352941176471,2.3529411764705883,2.9411764705882355,2.3529411764705883,1.1764705882352942,0.0,17.647058823529413,6.470588235294118,1.7647058823529411,2.3529411764705883,4.705882352941177,0.5882352941176471,0.0,0.5882352941176471,2.9411764705882355,0.0,0.0,2.3529411764705883,0.5882352941176471,0.5882352941176471,8.23529411764706,2.3529411764705883,1.1764705882352942,66.7,3.5294117647058822
conor gallagher,MF,Crystal Palace,2000,2755.0,30.6,0.26,0.1,0.19,0.19,0.11,43.1,0.054575163398692804,0.023529411764705882,1.1111111111111112,2.4509803921568625,1.8954248366013071,2.1895424836601305,1.4379084967320261,1.4052287581699345,24.6078431372549,6.928104575163398,1.6666666666666665,1.3071895424836601,0.8823529411764706,3.0392156862745097,1.4379084967320261,2.2222222222222223,3.3006535947712417,1.0130718954248366,1.7320261437908495,3.8235294117647056,2.5816993464052285,2.1895424836601305,8.758169934640522,1.1437908496732025,1.3071895424836601,46.7,2.450980392156863
alejandro garnacho,FW,Manchester Utd,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,,,,,,,,,,,,,,,,,
dwight gayle,FW,Newcastle Utd,1990,38.0,0.4,0.0,0.0,0.71,0.71,1.19,0.0,11.85,0.0,5.0,0.0,2.5,2.5,0.0,0.0,45.0,12.5,0.0,2.5,0.0,7.5,0.0,2.5,7.5,0.0,0.0,10.0,5.0,5.0,2.5,2.5,7.5,25.0,10.0
jean-philippe gbamin,MF,Everton,1995,67.0,0.7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.857142857142857,1.4285714285714286,1.4285714285714286,20.0,10.0,0.0,0.0,1.4285714285714286,0.0,1.4285714285714286,2.857142857142857,2.857142857142857,0.0,2.857142857142857,1.4285714285714286,0.0,1.4285714285714286,10.0,1.4285714285714286,0.0,100.0,1.4285714285714286
david de gea,GK,Manchester Utd,1990,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,3.0,0.0,0.0,,0.0
joe gelhardt,"FW,MF",Leeds United,2002,676.0,7.5,0.27,0.27,0.42,0.42,0.2,40.9,0.39066666666666666,0.16,1.2,0.6666666666666666,2.2666666666666666,1.4666666666666666,0.8,0.6666666666666666,24.8,8.133333333333333,1.0666666666666667,0.5333333333333333,0.4,6.266666666666667,1.7333333333333334,3.7333333333333334,4.8,0.8,2.4,7.866666666666666,2.533333333333333,3.466666666666667,5.2,1.0666666666666667,3.466666666666667,23.5,4.533333333333333
anwar el ghazi,"FW,MF",Aston Villa,1995,386.0,4.3,0.23,0.23,0.25,0.07,0.09,28.6,0.37906976744186044,0.10930232558139534,0.9302325581395349,0.23255813953488372,1.627906976744186,0.6976744186046512,0.6976744186046512,0.9302325581395349,11.162790697674419,4.186046511627907,1.1627906976744187,0.46511627906976744,0.46511627906976744,3.9534883720930236,0.6976744186046512,2.7906976744186047,6.279069767441861,1.3953488372093024,2.3255813953488373,6.744186046511628,2.0930232558139537,1.627906976744186,6.279069767441861,2.558139534883721,2.0930232558139537,55.0,4.651162790697675
anwar el ghazi,FW,Everton,1995,13.0,0.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,100.0,30.0,20.0,10.0,0.0,20.0,0.0,10.0,20.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
saman ghoddos,"DF,MF",Brentford,1993,536.0,6.0,0.17,0.17,0.11,0.11,0.21,25.0,0.22333333333333336,0.05666666666666667,1.0,2.0,3.1666666666666665,2.8333333333333335,1.3333333333333333,0.6666666666666666,19.5,4.333333333333333,2.1666666666666665,1.1666666666666667,2.1666666666666665,3.5,0.6666666666666666,0.8333333333333334,4.5,1.8333333333333333,0.8333333333333334,5.166666666666667,2.1666666666666665,2.0,9.0,1.3333333333333333,2.5,34.8,3.833333333333333
